,code,date,ma5,ma10,ma20,ma30,ma60
0,000011.SZ,20000302,,,,,
1,000011.SZ,20000303,,,,,
2,000011.SZ,20000306,,,,,
3,000011.SZ,20000307,,,,,
4,000011.SZ,20000308,,,,,
5,000011.SZ,20000309,,,,,
6,000011.SZ,20000310,,,,,
7,000011.SZ,20000313,,,,,
8,000011.SZ,20000314,,,,,
9,000011.SZ,20000315,,,,,
10,000011.SZ,20000316,,,,,
11,000011.SZ,20000317,,,,,
12,000011.SZ,20000320,,,,,
13,000011.SZ,20000321,,,,,
14,000011.SZ,20000322,,,,,
15,000011.SZ,20000323,,,,,
16,000011.SZ,20000324,,,,,
17,000011.SZ,20000327,,,,,
18,000011.SZ,20000328,,,,,
19,000011.SZ,20000329,,,,,
20,000011.SZ,20000330,,,,,
21,000011.SZ,20000331,,,,,
22,000011.SZ,20000403,,,,,
23,000011.SZ,20000404,,,,,
24,000011.SZ,20000405,,,,,
25,000011.SZ,20000406,,,,,
26,000011.SZ,20000407,,,,,
27,000011.SZ,20000410,,,,,
28,000011.SZ,20000411,,,,,
29,000011.SZ,20000412,,,,,
30,000011.SZ,20000413,,,,,
31,000011.SZ,20000414,,,,,
32,000011.SZ,20000417,,,,,
33,000011.SZ,20000418,,,,,
34,000011.SZ,20000419,,,,,
35,000011.SZ,20000420,,,,,
36,000011.SZ,20000421,,,,,
37,000011.SZ,20000424,,,,,
38,000011.SZ,20000425,,,,,
39,000011.SZ,20000426,,,,,
40,000011.SZ,20000427,,,,,
41,000011.SZ,20000428,,,,,
42,000011.SZ,20000509,,,,,
43,000011.SZ,20000510,,,,,
44,000011.SZ,20000511,,,,,
45,000011.SZ,20000512,,,,,
46,000011.SZ,20000515,,,,,
47,000011.SZ,20000516,,,,,
48,000011.SZ,20000517,,,,,
49,000011.SZ,20000518,,,,,
50,000011.SZ,20000519,,,,,
51,000011.SZ,20000522,,,,,
52,000011.SZ,20000523,,,,,
53,000011.SZ,20000524,,,,,
54,000011.SZ,20000525,,,,,
55,000011.SZ,20000526,,,,,
56,000011.SZ,20000529,,,,,
57,000011.SZ,20000530,,,,,
58,000011.SZ,20000531,,,,,
59,000011.SZ,20000601,,,,,
60,000011.SZ,20000602,,,,,
61,000011.SZ,20000605,,,,,
62,000011.SZ,20000606,,,,,
63,000011.SZ,20000607,,,,,
64,000011.SZ,20000608,,,,,
65,000011.SZ,20000609,,,,,
66,000011.SZ,20000612,,,,,
67,000011.SZ,20000613,,,,,
68,000011.SZ,20000614,,,,,
69,000011.SZ,20000615,,,,,
70,000011.SZ,20000616,,,,,
71,000011.SZ,20000619,,,,,
72,000011.SZ,20000621,,,,,
73,000011.SZ,20000622,,,,,
74,000011.SZ,20000623,,,,,
75,000011.SZ,20000626,,,,,
76,000011.SZ,20000627,,,,,
77,000011.SZ,20000628,,,,,
78,000011.SZ,20000629,,,,,
79,000011.SZ,20000630,,,,,
80,000011.SZ,20000703,,,,,
81,000011.SZ,20000704,,,,,
82,000011.SZ,20000705,,,,,
83,000011.SZ,20000706,,,,,
84,000011.SZ,20000707,,,,,
85,000011.SZ,20000710,,,,,
86,000011.SZ,20000711,,,,,
87,000011.SZ,20000712,,,,,
88,000011.SZ,20000713,,,,,
89,000011.SZ,20000714,,,,,
90,000011.SZ,20000717,,,,,
91,000011.SZ,20000718,,,,,
92,000011.SZ,20000719,,,,,
93,000011.SZ,20000720,,,,,
94,000011.SZ,20000721,,,,,
95,000011.SZ,20000724,,,,,
