,speed5,speed10,speed20,speed30,speed60,code,date
0,,,,,,000423.SZ,20000523
1,,,,,,000423.SZ,20000524
2,,,,,,000423.SZ,20000525
3,,,,,,000423.SZ,20000526
4,,,,,,000423.SZ,20000529
5,,,,,,000423.SZ,20000530
6,,,,,,000423.SZ,20000531
7,,,,,,000423.SZ,20000601
8,,,,,,000423.SZ,20000602
9,,,,,,000423.SZ,20000605
10,,,,,,000423.SZ,20000606
11,,,,,,000423.SZ,20000607
12,,,,,,000423.SZ,20000608
13,,,,,,000423.SZ,20000609
14,,,,,,000423.SZ,20000612
15,,,,,,000423.SZ,20000613
16,,,,,,000423.SZ,20000614
17,,,,,,000423.SZ,20000615
18,,,,,,000423.SZ,20000616
19,,,,,,000423.SZ,20000619
20,,,,,,000423.SZ,20000620
21,,,,,,000423.SZ,20000621
22,,,,,,000423.SZ,20000622
23,,,,,,000423.SZ,20000623
24,,,,,,000423.SZ,20000626
25,,,,,,000423.SZ,20000627
26,,,,,,000423.SZ,20000628
27,,,,,,000423.SZ,20000629
28,,,,,,000423.SZ,20000630
29,,,,,,000423.SZ,20000703
30,,,,,,000423.SZ,20000704
31,,,,,,000423.SZ,20000705
32,,,,,,000423.SZ,20000706
33,,,,,,000423.SZ,20000707
34,,,,,,000423.SZ,20000710
35,,,,,,000423.SZ,20000711
36,,,,,,000423.SZ,20000712
37,,,,,,000423.SZ,20000713
38,,,,,,000423.SZ,20000714
39,,,,,,000423.SZ,20000717
40,,,,,,000423.SZ,20000718
41,,,,,,000423.SZ,20000719
42,,,,,,000423.SZ,20000720
43,,,,,,000423.SZ,20000721
44,,,,,,000423.SZ,20000724
45,,,,,,000423.SZ,20000725
46,,,,,,000423.SZ,20000726
47,,,,,,000423.SZ,20000727
48,,,,,,000423.SZ,20000728
49,,,,,,000423.SZ,20000731
50,,,,,,000423.SZ,20000801
51,,,,,,000423.SZ,20000802
52,,,,,,000423.SZ,20000803
53,,,,,,000423.SZ,20000804
54,,,,,,000423.SZ,20000807
55,,,,,,000423.SZ,20000808
56,,,,,,000423.SZ,20000809
57,,,,,,000423.SZ,20000810
58,,,,,,000423.SZ,20000811
59,,,,,,000423.SZ,20000814
60,,,,,,000423.SZ,20000815
61,,,,,,000423.SZ,20000816
62,,,,,,000423.SZ,20000817
63,,,,,,000423.SZ,20000818
64,,,,,,000423.SZ,20000821
65,,,,,,000423.SZ,20000822
66,,,,,,000423.SZ,20000823
67,,,,,,000423.SZ,20000824
68,,,,,,000423.SZ,20000825
69,,,,,,000423.SZ,20000828
70,,,,,,000423.SZ,20000829
71,,,,,,000423.SZ,20000830
72,,,,,,000423.SZ,20000831
73,,,,,,000423.SZ,20000901
74,,,,,,000423.SZ,20000904
75,,,,,,000423.SZ,20000905
76,,,,,,000423.SZ,20000906
77,,,,,,000423.SZ,20000907
78,,,,,,000423.SZ,20000908
79,,,,,,000423.SZ,20000911
80,,,,,,000423.SZ,20000912
81,,,,,,000423.SZ,20000913
82,,,,,,000423.SZ,20000914
83,,,,,,000423.SZ,20000915
84,,,,,,000423.SZ,20000918
85,,,,,,000423.SZ,20000919
86,,,,,,000423.SZ,20000920
87,,,,,,000423.SZ,20000921
88,,,,,,000423.SZ,20000922
89,,,,,,000423.SZ,20000925
90,,,,,,000423.SZ,20000926
91,,,,,,000423.SZ,20000927
92,,,,,,000423.SZ,20000928
93,,,,,,000423.SZ,20000929
94,,,,,,000423.SZ,20001009
95,,,,,,000423.SZ,20001010
96,,,,,,000423.SZ,20001011
97,,,,,,000423.SZ,20001012
98,,,,,,000423.SZ,20001013
99,,,,,,000423.SZ,20001016
100,,,,,,000423.SZ,20001017
101,,,,,,000423.SZ,20001018
102,,,,,,000423.SZ,20001019
103,,,,,,000423.SZ,20001020
104,,,,,,000423.SZ,20001023
105,,,,,,000423.SZ,20001024
106,,,,,,000423.SZ,20001025
107,,,,,,000423.SZ,20001026
108,,,,,,000423.SZ,20001027
109,,,,,,000423.SZ,20001030
110,,,,,,000423.SZ,20001031
111,,,,,,000423.SZ,20001101
112,,,,,,000423.SZ,20001102
113,,,,,,000423.SZ,20001103
114,,,,,,000423.SZ,20001106
115,,,,,,000423.SZ,20001107
116,,,,,,000423.SZ,20001108
117,,,,,,000423.SZ,20001109
118,,,,,,000423.SZ,20001110
119,,,,,,000423.SZ,20001113
120,,,,,,000423.SZ,20001114
121,,,,,,000423.SZ,20001115
122,,,,,,000423.SZ,20001116
123,,,,,,000423.SZ,20001117
124,,,,,,000423.SZ,20001120
125,,,,,,000423.SZ,20001121
126,,,,,,000423.SZ,20001122
127,,,,,,000423.SZ,20001123
128,,,,,,000423.SZ,20001124
129,,,,,,000423.SZ,20001127
130,,,,,,000423.SZ,20001128
131,,,,,,000423.SZ,20001129
132,,,,,,000423.SZ,20001130
133,,,,,,000423.SZ,20001201
134,,,,,,000423.SZ,20001204
135,,,,,,000423.SZ,20001205
136,,,,,,000423.SZ,20001206
137,,,,,,000423.SZ,20001207
138,,,,,,000423.SZ,20001208
139,,,,,,000423.SZ,20001211
140,,,,,,000423.SZ,20001212
141,,,,,,000423.SZ,20001213
142,,,,,,000423.SZ,20001214
143,,,,,,000423.SZ,20001215
144,,,,,,000423.SZ,20001218
145,,,,,,000423.SZ,20001219
146,,,,,,000423.SZ,20001220
147,,,,,,000423.SZ,20001222
148,,,,,,000423.SZ,20001225
149,,,,,,000423.SZ,20001226
150,,,,,,000423.SZ,20001227
151,,,,,,000423.SZ,20001228
152,,,,,,000423.SZ,20001229
153,,,,,,000423.SZ,20010102
154,,,,,,000423.SZ,20010103
155,,,,,,000423.SZ,20010104
156,,,,,,000423.SZ,20010105
157,,,,,,000423.SZ,20010108
158,,,,,,000423.SZ,20010109
159,,,,,,000423.SZ,20010110
160,,,,,,000423.SZ,20010111
161,,,,,,000423.SZ,20010112
162,,,,,,000423.SZ,20010115
163,,,,,,000423.SZ,20010116
164,,,,,,000423.SZ,20010117
