,speed5,speed10,speed20,speed30,speed60,code,date
0,,,,,,000039.SZ,20000804
1,,,,,,000039.SZ,20000807
2,,,,,,000039.SZ,20000808
3,,,,,,000039.SZ,20000809
4,,,,,,000039.SZ,20000810
5,,,,,,000039.SZ,20000811
6,,,,,,000039.SZ,20000814
7,,,,,,000039.SZ,20000816
8,,,,,,000039.SZ,20000817
9,,,,,,000039.SZ,20000818
10,,,,,,000039.SZ,20000821
11,,,,,,000039.SZ,20000822
12,,,,,,000039.SZ,20000823
13,,,,,,000039.SZ,20000824
14,,,,,,000039.SZ,20000825
15,,,,,,000039.SZ,20000828
16,,,,,,000039.SZ,20000829
17,,,,,,000039.SZ,20000830
18,,,,,,000039.SZ,20000831
19,,,,,,000039.SZ,20000901
20,,,,,,000039.SZ,20000904
21,,,,,,000039.SZ,20000905
22,,,,,,000039.SZ,20000906
23,,,,,,000039.SZ,20000907
24,,,,,,000039.SZ,20000908
25,,,,,,000039.SZ,20000911
26,,,,,,000039.SZ,20000912
27,,,,,,000039.SZ,20000913
28,,,,,,000039.SZ,20000914
29,,,,,,000039.SZ,20000915
30,,,,,,000039.SZ,20000918
31,,,,,,000039.SZ,20000919
32,,,,,,000039.SZ,20000920
33,,,,,,000039.SZ,20000921
34,,,,,,000039.SZ,20000922
35,,,,,,000039.SZ,20000925
36,,,,,,000039.SZ,20000926
37,,,,,,000039.SZ,20000927
38,,,,,,000039.SZ,20000928
39,,,,,,000039.SZ,20000929
40,,,,,,000039.SZ,20001009
41,,,,,,000039.SZ,20001010
42,,,,,,000039.SZ,20001011
43,,,,,,000039.SZ,20001012
44,,,,,,000039.SZ,20001013
45,,,,,,000039.SZ,20001016
46,,,,,,000039.SZ,20001017
47,,,,,,000039.SZ,20001018
48,,,,,,000039.SZ,20001019
49,,,,,,000039.SZ,20001020
50,,,,,,000039.SZ,20001023
51,,,,,,000039.SZ,20001024
52,,,,,,000039.SZ,20001025
53,,,,,,000039.SZ,20001026
54,,,,,,000039.SZ,20001027
55,,,,,,000039.SZ,20001030
56,,,,,,000039.SZ,20001031
57,,,,,,000039.SZ,20001101
58,,,,,,000039.SZ,20001102
59,,,,,,000039.SZ,20001103
60,,,,,,000039.SZ,20001106
61,,,,,,000039.SZ,20001107
62,,,,,,000039.SZ,20001108
63,,,,,,000039.SZ,20001109
64,,,,,,000039.SZ,20001110
65,,,,,,000039.SZ,20001113
