,speed5,speed10,speed20,speed30,speed60,code,date
0,,,,,,000411.SZ,19990128
1,,,,,,000411.SZ,19990129
2,,,,,,000411.SZ,19990201
3,,,,,,000411.SZ,19990202
4,,,,,,000411.SZ,19990203
5,,,,,,000411.SZ,19990204
6,,,,,,000411.SZ,19990205
7,,,,,,000411.SZ,19990208
8,,,,,,000411.SZ,19990301
9,,,,,,000411.SZ,19990302
10,,,,,,000411.SZ,19990303
11,,,,,,000411.SZ,19990304
12,,,,,,000411.SZ,19990305
13,,,,,,000411.SZ,19990308
14,,,,,,000411.SZ,19990309
15,,,,,,000411.SZ,19990310
16,,,,,,000411.SZ,19990311
17,,,,,,000411.SZ,19990312
18,,,,,,000411.SZ,19990315
19,,,,,,000411.SZ,19990316
20,,,,,,000411.SZ,19990317
21,,,,,,000411.SZ,19990318
22,,,,,,000411.SZ,19990319
23,,,,,,000411.SZ,19990322
24,,,,,,000411.SZ,19990323
25,,,,,,000411.SZ,19990324
26,,,,,,000411.SZ,19990325
27,,,,,,000411.SZ,19990326
28,,,,,,000411.SZ,19990329
29,,,,,,000411.SZ,19990330
30,,,,,,000411.SZ,19990331
31,,,,,,000411.SZ,19990401
32,,,,,,000411.SZ,19990402
33,,,,,,000411.SZ,19990405
34,,,,,,000411.SZ,19990406
35,,,,,,000411.SZ,19990407
36,,,,,,000411.SZ,19990408
37,,,,,,000411.SZ,19990409
38,,,,,,000411.SZ,19990412
39,,,,,,000411.SZ,19990413
40,,,,,,000411.SZ,19990414
41,,,,,,000411.SZ,19990415
42,,,,,,000411.SZ,19990416
43,,,,,,000411.SZ,19990419
44,,,,,,000411.SZ,19990420
45,,,,,,000411.SZ,19990421
46,,,,,,000411.SZ,19990422
47,,,,,,000411.SZ,19990423
48,,,,,,000411.SZ,19990426
49,,,,,,000411.SZ,19990427
50,,,,,,000411.SZ,19990428
51,,,,,,000411.SZ,19990429
52,,,,,,000411.SZ,19990430
53,,,,,,000411.SZ,19990504
54,,,,,,000411.SZ,19990505
55,,,,,,000411.SZ,19990506
56,,,,,,000411.SZ,19990507
57,,,,,,000411.SZ,19990510
58,,,,,,000411.SZ,19990511
59,,,,,,000411.SZ,19990512
60,,,,,,000411.SZ,19990513
61,,,,,,000411.SZ,19990514
62,,,,,,000411.SZ,19990517
63,,,,,,000411.SZ,19990518
64,,,,,,000411.SZ,19990519
65,,,,,,000411.SZ,19990520
66,,,,,,000411.SZ,19990521
67,,,,,,000411.SZ,19990524
68,,,,,,000411.SZ,19990525
69,,,,,,000411.SZ,19990526
70,,,,,,000411.SZ,19990527
71,,,,,,000411.SZ,19990528
72,,,,,,000411.SZ,19990531
73,,,,,,000411.SZ,19990601
74,,,,,,000411.SZ,19990602
75,,,,,,000411.SZ,19990603
76,,,,,,000411.SZ,19990604
77,,,,,,000411.SZ,19990607
78,,,,,,000411.SZ,19990608
79,,,,,,000411.SZ,19990609
80,,,,,,000411.SZ,19990610
81,,,,,,000411.SZ,19990611
82,,,,,,000411.SZ,19990614
83,,,,,,000411.SZ,19990615
84,,,,,,000411.SZ,19990616
85,,,,,,000411.SZ,19990617
86,,,,,,000411.SZ,19990618
87,,,,,,000411.SZ,19990621
88,,,,,,000411.SZ,19990622
89,,,,,,000411.SZ,19990623
90,,,,,,000411.SZ,19990624
91,,,,,,000411.SZ,19990625
92,,,,,,000411.SZ,19990628
93,,,,,,000411.SZ,19990630
94,,,,,,000411.SZ,19990701
95,,,,,,000411.SZ,19990702
96,,,,,,000411.SZ,19990705
97,,,,,,000411.SZ,19990706
98,,,,,,000411.SZ,19990707
99,,,,,,000411.SZ,19990708
100,,,,,,000411.SZ,19990709
101,,,,,,000411.SZ,19990712
102,,,,,,000411.SZ,19990713
103,,,,,,000411.SZ,19990714
104,,,,,,000411.SZ,19990715
105,,,,,,000411.SZ,19990716
106,,,,,,000411.SZ,19990719
107,,,,,,000411.SZ,19990720
108,,,,,,000411.SZ,19990721
109,,,,,,000411.SZ,19990722
110,,,,,,000411.SZ,19990723
111,,,,,,000411.SZ,19990726
112,,,,,,000411.SZ,19990727
113,,,,,,000411.SZ,19990728
114,,,,,,000411.SZ,19990729
115,,,,,,000411.SZ,19990730
116,,,,,,000411.SZ,19990802
117,,,,,,000411.SZ,19990803
118,,,,,,000411.SZ,19990804
119,,,,,,000411.SZ,19990805
