,speed5,speed10,speed20,speed30,speed60,code,date
0,,,,,,000008.SZ,19990610
1,,,,,,000008.SZ,19990611
2,,,,,,000008.SZ,19990614
3,,,,,,000008.SZ,19990615
4,,,,,,000008.SZ,19990616
5,,,,,,000008.SZ,19990617
6,,,,,,000008.SZ,19990618
7,,,,,,000008.SZ,19990621
8,,,,,,000008.SZ,19990622
9,,,,,,000008.SZ,19990625
10,,,,,,000008.SZ,19990628
11,,,,,,000008.SZ,19990629
12,,,,,,000008.SZ,19990630
13,,,,,,000008.SZ,19990701
14,,,,,,000008.SZ,19990702
15,,,,,,000008.SZ,19990705
16,,,,,,000008.SZ,19990706
17,,,,,,000008.SZ,19990707
18,,,,,,000008.SZ,19990708
19,,,,,,000008.SZ,19990709
20,,,,,,000008.SZ,19990712
21,,,,,,000008.SZ,19990713
22,,,,,,000008.SZ,19990714
23,,,,,,000008.SZ,19990715
24,,,,,,000008.SZ,19990716
25,,,,,,000008.SZ,19990719
26,,,,,,000008.SZ,19990720
27,,,,,,000008.SZ,19990721
28,,,,,,000008.SZ,19990722
29,,,,,,000008.SZ,19990723
30,,,,,,000008.SZ,19990726
31,,,,,,000008.SZ,19990727
32,,,,,,000008.SZ,19990728
33,,,,,,000008.SZ,19990729
34,,,,,,000008.SZ,19990730
35,,,,,,000008.SZ,19990802
36,,,,,,000008.SZ,19990803
37,,,,,,000008.SZ,19990804
38,,,,,,000008.SZ,19990805
39,,,,,,000008.SZ,19990806
40,,,,,,000008.SZ,19990809
41,,,,,,000008.SZ,19990810
42,,,,,,000008.SZ,19990811
43,,,,,,000008.SZ,19990812
44,,,,,,000008.SZ,19990813
45,,,,,,000008.SZ,19990816
46,,,,,,000008.SZ,19990817
47,,,,,,000008.SZ,19990818
48,,,,,,000008.SZ,19990819
49,,,,,,000008.SZ,19990820
50,,,,,,000008.SZ,19990823
51,,,,,,000008.SZ,19990824
52,,,,,,000008.SZ,19990825
53,,,,,,000008.SZ,19990826
54,,,,,,000008.SZ,19990827
55,,,,,,000008.SZ,19990830
56,,,,,,000008.SZ,19990831
57,,,,,,000008.SZ,19990901
58,,,,,,000008.SZ,19990902
59,,,,,,000008.SZ,19990903
60,,,,,,000008.SZ,19990906
61,,,,,,000008.SZ,19990907
62,,,,,,000008.SZ,19990908
63,,,,,,000008.SZ,19990909
